Date,Title,Link,Status,Source
"""Nov 8, 2017""","""2300 Eli Lilly and Co. employees take voluntary\u00a0buyouts""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.indystar.com/story/news/local/2017/11/08/2-300-eli-lilly-and-co-employees-take-voluntary-buyouts/842432001/&cid=52779666444091&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNH28j6uBRAvxWoiNhzNEeeJIZCuXQ""",1,"""Indianapolis Star"""
"""Nov 13, 2017""","""Eli Lilly & Co. (LLY) Names Philip Johnson to SVP and\u00a0Treasurer""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.streetinsider.com/Corporate%2BNews/Eli%2BLilly%2B%2526%2BCo.%2B%2528LLY%2529%2BNames%2BPhilip%2BJohnson%2Bto%2BSVP%2Band%2BTreasurer/13497614.html&cid=52779672493597&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGxNmruSe08z7VbIKqAG52J8z-11g""",Not Reachable,"""StreetInsider.com"""
"""Nov 14, 2017""","""Dodge & Cox Buys Eli Lilly and Co, Micro Focus International PLC, Gilead\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/dodge-cox-buys-eli-lilly-and-co-micro-focus-international-plc-gilead-sciences-inc-cm877283&cid=0&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGjYJj-l1mWOB77yBa7w_IltMc6OQ""",2,"""Nasdaq"""
"""Nov 8, 2017""","""Eli Lilly & Co. (LLY) Says Long-Term Use of Taltz Shows Efficacy Improvements\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.streetinsider.com/Corporate%2BNews/Eli%2BLilly%2B%2526%2BCo.%2B%2528LLY%2529%2BSays%2BLong-Term%2BUse%2Bof%2BTaltz%2BShows%2BEfficacy%2BImprovements%2Bin%2BPsA%2Bat%2BACRARHP/13479903.html&cid=52779667479447&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNER0G-X68Y6OBO4TImtaoo9J6Mr3g""",Not Reachable,"""StreetInsider.com"""
"""Nov 28, 2017""","""In Trump health secretary pick, Dems have questions but\u00a0hope""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.spokesman.com/stories/2017/nov/28/in-trump-health-secretary-pick-dems-have-questions/&cid=52779695503315&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNEfB72_cZg7P-GUGOYEV4ow-T2KNA""",3,"""The Spokesman-Review"""
"""18 hours ago""","""Eli Lilly and Company (LLY) Holdings Lifted by California Public Employees\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/30/eli-lilly-and-company-lly-holdings-increased-by-california-public-employees-retirement-system.html&cid=52779697254148&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGKuHONntjUHjee1YGl1DzylkGkkw""",Not Reachable,"""The Ledger Gazette"""
"""Nov 29, 2017""","""Eli Lilly and Co (NYSE:LLY) Stock Overbought Mixed\u00a0Signals""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.livetradingnews.com/eli-lilly-co-nyselly-stock-overbought-mixed-signals-63888.html&cid=52779696387613&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNFbgICHhxFLa_ePgBhMUYis3saBKQ""",Not Reachable,"""Live Trading News"""
"""Nov 21, 2017""","""Eli Lilly Bets Big on Insulin-Delivery\u00a0Devices""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.wsj.com/articles/eli-lilly-bets-big-on-insulin-delivery-devices-1511269200&cid=0&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGOqZ_rnKmi26BBZZEkW2tsQbQlgg""",4,"""Wall Street Journal"""
"""Nov 15, 2017""","""During HHS Nominee's Tenure At Eli Lilly, Company Tripled Price Of A Top\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://khn.org/morning-breakout/during-hhs-nominees-tenure-at-eli-lilly-company-tripled-price-of-a-top-selling-insulin-drug/&cid=52779675517073&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGyMg5Gioj3ytADJdEboLS1y_7BQQ""",5,"""Kaiser Health News"""
"""Nov 20, 2017""","""Health nominee reaped big earnings from drug industry\u00a0tenure""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.sanluisobispo.com/news/business/article185604458.html&cid=52779683835326&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNHPQkGOLHEtOFfEGUn9osCmy0zCrQ""",6,"""The San Luis Obispo Tribune"""
"""Nov 13, 2017""","""Former Eli Lilly Executive Is Trump's Choice for Health\u00a0Secretary""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.nytimes.com/2017/11/13/us/politics/alex-azar-health-human-services-trump.html&cid=52779674482664&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNG64TqLHHgV9DOdrrlpvEf7cfVOtQ""",7,"""New York Times"""
"""Nov 24, 2017""","""Eli Lilly and Co (NYSE:LLY) Stake Increased by Dorsey & Whitney Trust CO\u00a0LLC""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/24/eli-lilly-and-company-lly-stake-boosted-by-dorsey-whitney-trust-co-llc.html&cid=52779686267098&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNH32NJ7NnBFqbTbsIXzJttO4DrZ_w""",Not Reachable,"""The Ledger Gazette"""
"""2 hours ago""","""Let feds negotiate drug prices, experts\u00a0say""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.nbcnews.com/health/health-news/let-feds-negotiate-drug-prices-experts-say-n825331&cid=52779698293857&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNHbJ_8YFHcTMMUmMMMpjCn_4NWuKQ""",8,"""NBCNews.com"""
"""7 hours ago""","""Viewpoints: GOP Can Fund Tax Cuts \u2014 Why Not Kids' Health?; Azar May Surprise\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://khn.org/morning-breakout/viewpoints-gop-can-fund-tax-cuts-why-not-kids-health-azar-may-surprise-pharma/&cid=52779697513258&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNHf0W3zsmGcqqdybCWj2v7-L4l46Q""",9,"""Kaiser Health News"""
"""Nov 26, 2017""","""Eli Lilly and Company (LLY) Stake Lowered by Poplar Forest Capital\u00a0LLC""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/26/eli-lilly-and-company-lly-shares-sold-by-poplar-forest-capital-llc.html&cid=52779689726151&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNFW8Ox1A4rO6GmXx02kYMbYKr6rpg""",Not Reachable,"""The Ledger Gazette"""
"""Nov 6, 2017""","""More Than 2300 Eli Lilly Employees Volunteer For\u00a0Buyouts""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://patch.com/indiana/indianapolis/more-2-300-eli-lilly-employees-volunteer-buyouts&cid=52779665142164&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGG7G48bRexrv_eG2oQPun8O1lzmw""",10,"""Patch.com"""
"""Nov 29, 2017""","""New, long-acting drugs cut frequency of migraine\u00a0headaches""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.japantimes.co.jp/news/2017/11/30/world/science-health-world/new-long-acting-drugs-cut-frequency-migraine-headaches/&cid=52779696944758&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGqtMpKQWqblvUmAElW2j-sEH9CKQ""",11,"""The Japan Times"""
"""Nov 1, 2017""","""Indiana has a drug (company) problem: Insulin is increasingly inaccessible for\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.nuvo.net/news/indiana-has-a-drug-company-problem-insulin-is-increasingly-inaccessible/article_7da9f326-bf0c-11e7-94c1-bbea5fadfea3.html&cid=0&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNEdmcReQ4bBw7-f_F9-sLHkg8mW9Q""",12,"""NUVO"""
"""3 hours ago""","""Jim Cramer Reveals His Top Takeover Targets for\u00a02018""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.thestreet.com/story/14407167/1/jim-cramer-reveals-his-top-takeover-targets-for-2018.html&cid=0&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNErEdHyIZ5QlZEU41Ub-MubCKAVuA""",Not Reachable,"""TheStreet.com"""
"""6 hours ago""","""Uptrend Figure with Alarming Ratio Analysis: Eli Lilly and Company (NYSE:LLY\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.investingbizz.com/2017/11/uptrend-figure-with-alarming-ratio-analysis-eli-lilly-and-company-nyselly-flir-systems-inc-nasdaqflir/&cid=52779694892554&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNHop8KCnikLHYnWj2_7-MzAH2R4ZQ""",13,"""Investing News Update"""
"""Nov 21, 2017""","""Eli Lilly and Co (LLY) Stock Formed Bearish Double Bottom Pattern. What To\u00a0Expect?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://weeklyhub.com/eli-lilly-and-co-lly-stock-formed-bearish-double-bottom-pattern-what-to-expect/&cid=52779684984790&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGVLhH4FQ6LCx67ZAI9VDbBaWZzrQ""",14,"""WeeklyHub"""
"""Nov 28, 2017""","""Eli Lilly's Pemetrexed Therapy Claims Survive Challenge At\u00a0PTAB""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.lexology.com/library/detail.aspx%3Fg%3D792d32bb-cc81-4e1a-ad3d-2006fbddda9b&cid=0&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNErZpq57i_A0HnyZps4pqyL9JqkLA""",15,"""Lexology"""
"""Nov 20, 2017""","""New York State Common Retirement Fund Acquires 187040 Shares of Eli Lilly and\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/20/eli-lilly-and-company-lly-position-lifted-by-new-york-state-common-retirement-fund.html&cid=52779680612315&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNEsLg844WEsirJONOsEtGKic-pF9Q""",Not Reachable,"""The Ledger Gazette"""
"""Nov 22, 2017""","""Fed. Circ. OKs Ax Of Lilly's Axiron Patent, Allows\u00a0Generics""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.law360.com/ip/articles/987964/fed-circ-oks-ax-of-lilly-s-axiron-patent-allows-generics&cid=52779686992698&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGUoyoacsEq-yvn8km6mJQkK-VpTA""",16,"""Law360"""
"""Nov 9, 2017""","""Leerink Swann Analysts Increase Earnings Estimates for Eli Lilly and Company\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/09/leerink-swann-equities-analysts-boost-earnings-estimates-for-eli-lilly-and-company-lly.html&cid=52779668475693&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNEzD5v4XP3FuxJJaqzv0mlo-rM3Gg""",Not Reachable,"""The Ledger Gazette"""
"""Nov 9, 2017""","""Former Drug Exec Is Said to Be Trump's Expected Health\u00a0Secretary""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bloomberg.com/news/articles/2017-11-09/trump-said-to-name-ex-lilly-executive-azar-as-health-secretary&cid=52779668138628&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNGU05EC_p_2IvUeOpreaN7DHLLRBQ""",17,"""Bloomberg"""
"""8 hours ago""","""Wake Up Call: $1.3 Billion Data Class Action Hits\u00a0Google""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://biglawbusiness.com/wake-up-call-1-3-billion-data-class-action-hits-google/&cid=52779698015235&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNEL65hwn0bQHbH28zykM2eK3bgbrw""",18,"""Bloomberg Big Law Business"""
"""Nov 17, 2017""","""Icon Advisers Inc. Co. Trims Holdings in Eli Lilly and Company\u00a0(NYSE:LLY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewstimes.com/2017/11/17/icon-advisers-inc-co-sells-7600-shares-of-eli-lilly-and-company-lly.html&cid=52779677637123&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNF4U8wqfEJEiQazOOI9jawKz-fpDw""",Not Reachable,"""StockNewsTimes"""
"""Nov 8, 2017""","""Mesothelioma Market Spotlight 2017 - Eli Lilly is the leading company in terms\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.businesswire.com/news/home/20171108006019/en/Mesothelioma-Market-Spotlight-2017---Eli-Lilly&cid=52779667596878&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNFpp62IPL2rxtn6lH3Qfp4PWZ_eGA""",19,"""Business Wire (press release)"""
"""Nov 7, 2017""","""Lilly's Work Force Reduction Plans Remain 'on\u00a0Track'""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.insideindianabusiness.com/story/36784406/lillys-work-force-reduction-plans-remain-on-track&cid=52779664378008&ei=MIQgWsu-DZCYjAHh6anQCA&usg=AFQjCNFSp2dvbryP5iasthbJkaDYQlqPNw""",20,"""Inside INdiana Business"""
