Date,Title,Link,Status,Source
"""Nov 28, 2017""","""Gilead - Another Sobering Moment, But There Is\u00a0More""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4128199-gilead-another-sobering-moment&cid=52779693989983&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNEp3HVP_3jlmcsGaPRmb2FUEWtF_g""",1,"""Seeking Alpha"""
"""Nov 27, 2017""","""Buy Gilead Now And Get Kite For\u00a0'Free'""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127915-buy-gilead-now-get-kite-free&cid=0&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNHcT80kCjRjMTvC32wI0KZ6p3nQRA""",2,"""Seeking Alpha"""
"""Nov 28, 2017""","""Gilead (GILD) Down 7.9% Since Earnings Report: Can It\u00a0Rebound?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finance.yahoo.com/news/gilead-gild-down-7-9-063906865.html&cid=52779693023259&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNEHRJAtUF2KD0D-s5t4G9VkC3giFQ""",3,"""Yahoo Finance"""
"""Nov 24, 2017""","""Gilead: Attractive After Big\u00a0Retreat?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127459-gilead-attractive-big-retreat&cid=0&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNG6z2DBJdRMsK_D8KMmyaR9IfF2uA""",4,"""Seeking Alpha"""
"""Nov 22, 2017""","""Gilead: Buying New\u00a0Growth""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127114-gilead-buying-new-growth&cid=52779686415893&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNG7JLThy-vuUpJMleWf4boMFbaONg""",5,"""Seeking Alpha"""
"""Nov 2, 2017""","""What's Behind Gilead Sciences Inc.'s $7.8 Billion Slide in\u00a0October?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/02/whats-behind-gilead-sciences-incs-billion-slide-in.aspx&cid=52779659343715&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNEpKwf7oOOzstcZhd4hZhjJGSnzrA""",6,"""Motley Fool"""
"""Nov 15, 2017""","""Gilead Sciences Inc (GILD) President and CEO John F Milligan Sold $16 million\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/gilead-sciences-inc-gild-president-and-ceo-john-f-milligan-sold-16-million-of-shares-cm878680&cid=52779678374720&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNFAsACX2A7IkseZNd4_B6Qsb1rzLw""",7,"""Nasdaq"""
"""Nov 16, 2017""","""Watch Out Gilead, Juno's Strategy Might Just Pay\u00a0Off""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4125394-watch-gilead-junos-strategy-might-just-pay&cid=0&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNGPhcE3rh_HSlXX7iD49L37otHH2Q""",8,"""Seeking Alpha"""
"""Oct 31, 2017""","""Gilead Sciences: More Of The Same, Long Thesis\u00a0Holds""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4118367-gilead-sciences-long-thesis-holds&cid=52779655906207&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNFa0CkPMIC4ZDIjWbRYsUNCn4tkpQ""",Not Reachable,"""Seeking Alpha"""
"""Nov 15, 2017""","""Trade of the Day: Gilead Sciences, Inc.\u00a0(GILD)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/trade-day-gilead-sciences-inc-gild-2/&cid=52779675086587&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNG0-j0PdbftJJ9sFD9N7jCGGB8eDA""",9,"""Investorplace.com"""
"""Nov 18, 2017""","""The case for Gilead\u00a0Sciences""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/18/better-buy-biogen-inc-vs-gilead-sciences.aspx&cid=52779681260343&ei=A94fWvitN4H2jAHvqKyoDw&usg=AFQjCNHCJ_Iq3NUbn5-K1nc1vkzeFYvDrA""",10,"""Motley Fool"""
